Filename,ClassId
04892,18
09541,5
06536,2
06258,26
09680,38
09663,11
08776,9
05846,18
06725,12
01337,1
01893,4
08508,38
00544,4
10755,15
11157,5
10550,9
11473,10
00233,18
02209,23
06916,33
03303,6
01685,38
04406,5
11792,8
04281,8
09417,22
06576,38
10905,7
01182,31
09828,39
04701,4
05274,31
05653,14
07570,1
01278,5
00586,2
00199,28
02559,23
02026,1
00751,28
06801,17
03551,18
09378,9
01363,11
07495,1
03097,13
03288,31
09152,10
09264,14
06677,25
09001,5
00444,25
09114,25
03309,2
09622,38
09051,10
11255,3
09276,13
01838,17
02082,15
01845,11
01488,12
06405,10
04841,7
12545,38
11948,4
08793,7
12576,18
04730,3
03093,2
03577,8
02246,5
02259,10
10600,2
06886,1
11788,21
12514,10
10233,38
05079,4
03330,4
09109,4
04200,2
08913,38
05015,3
08087,9
05254,5
11901,38
06282,7
03674,14
02350,35
09220,38
08099,35
04720,7
00725,13
03241,15
02733,12
08563,28
04634,26
04606,4
05237,2
12308,2
09616,35
03527,9
08460,21
00418,9
03207,31
04500,22
00424,10
06402,20
11420,13
04419,8
05654,2
05971,1
10986,26
00310,19
11161,2
12503,25
02387,25
08315,1
03062,22
07446,6
09232,12
11802,13
03165,17
04505,2
12527,15
08049,35
05183,35
09720,33
06994,13
11358,5
00858,3
03305,7
12226,26
04319,38
02007,2
04312,20
09100,2
06992,26
07583,16
01424,12
06885,12
08397,12
04374,12
11817,21
11562,5
00364,3
01271,12
04454,18
03964,40
04850,7
02689,2
01732,18
06567,5
00558,13
01183,24
11631,7
07131,9
00403,0
11541,26
05695,12
03297,13
10867,9
11328,36
03889,24
10608,8
05806,30
05266,38
09440,5
02791,38
04326,5
03807,10
01058,15
00128,1
04136,33
07678,12
03173,38
06768,24
07114,1
03210,7
02576,25
03444,8
06749,25
05427,38
07770,9
05084,5
08622,12
02522,3
08614,38
10546,1
06755,10
07101,3
10086,7
06847,1
04443,21
10944,8
05243,3
01648,10
06345,9
03556,2
00521,26
07172,12
10900,4
05050,25
10414,37
05388,14
10983,23
10065,18
05390,15
07930,26
04636,33
04523,5
05996,32
09651,5
04383,30
00337,34
00915,13
10309,14
01272,3
00523,14
03743,31
08725,12
07641,9
09076,3
09604,25
03704,37
10864,3
04216,31
12265,38
00709,16
09375,14
12127,32
11457,12
10799,33
01913,38
11411,35
01383,38
08712,38
04888,1
00445,1
10615,18
08366,38
07506,6
09323,4
00498,31
11382,36
00639,9
04088,28
09960,4
03989,10
01743,2
09479,26
03517,38
10985,1
03796,5
03938,32
09362,2
06997,11
02857,18
04839,4
11988,3
00694,29
05612,18
01994,11
03655,3
03145,9
12186,11
09368,35
08129,2
10975,2
02813,6
09945,2
00811,31
09049,10
05072,16
09044,4
01446,12
02566,2
07548,12
00283,26
08589,22
10727,10
05741,8
11178,16
03835,20
08266,38
08281,3
08352,21
04010,4
03658,10
09640,5
01707,7
06455,1
07941,1
02035,35
09161,40
00575,33
00524,11
11029,25
01176,1
06473,15
00616,25
07676,21
04685,2
08908,1
01048,17
06824,4
07201,9
09219,12
09502,11
00104,33
00488,9
01748,8
02217,35
03697,12
05528,37
10503,2
01205,29
04018,2
11456,14
09811,35
08122,2
00219,10
06805,22
02142,12
11036,25
11652,6
06000,1
05438,38
09569,4
11128,42
06199,6
01997,12
06433,2
12467,18
00555,4
05883,28
10221,8
04195,5
12195,23
09928,2
07074,13
07344,9
04166,15
10393,20
06179,13
06703,3
02491,9
02779,4
05281,25
09759,13
09784,1
00463,17
01073,39
11284,5
11378,1
04659,5
01757,7
07990,7
09032,39
12026,10
08062,13
06546,33
01131,8
00623,12
02536,9
08753,15
10019,11
07168,15
04428,8
00531,15
11233,28
00292,13
01053,34
02076,33
01294,7
00301,5
06906,4
04117,36
03890,13
08624,30
03761,6
04296,35
11717,26
05979,14
05131,17
12440,18
10749,1
00464,2
04885,31
07442,22
06466,2
04716,7
01933,12
02826,2
12623,35
00970,12
04964,14
02078,38
05024,13
10829,4
07107,12
08646,8
04334,8
04290,29
06925,5
07552,12
02588,17
06764,10
11868,5
04811,18
00013,7
00738,4
08532,35
07183,23
09561,5
11514,10
11505,2
08060,18
01174,38
07154,3
06049,12
12101,1
00063,9
02698,7
06349,40
03944,7
08831,38
05398,12
05558,33
01551,10
04580,5
01859,38
08514,17
11735,15
02029,25
02079,17
05301,11
01741,36
07376,12
12160,5
03612,38
12106,4
03634,1
11371,12
05111,1
10459,10
08252,9
06301,2
00716,2
03733,11
00138,2
05895,11
09506,11
06354,5
00384,35
09166,13
01284,11
06037,13
03734,38
10001,12
08381,8
00053,9
00562,10
06888,7
02643,34
02886,10
03350,3
01502,8
01621,7
02573,18
02434,5
04061,9
10572,25
07586,28
03004,11
02049,13
07127,1
04190,11
00953,13
00649,2
01967,4
01233,4
11117,10
06552,31
00598,2
07808,8
03505,13
01781,38
08862,23
03722,28
00895,5
04800,10
07047,3
01622,38
03427,4
06342,14
03140,5
06330,12
10750,1
07605,11
01798,7
01728,31
11683,5
06284,10
07470,3
11410,30
01617,32
04957,17
07848,40
07132,5
10200,33
07487,35
06970,10
08270,2
02009,35
10360,14
10997,13
03098,9
05306,38
01949,10
04742,13
11929,18
05727,42
08308,12
06323,3
01805,28
10365,4
11853,25
06721,1
09962,5
02022,7
08781,1
03875,13
06065,13
09195,10
03896,25
06778,39
03578,4
08782,34
03536,13
09466,2
08577,35
08853,10
01172,38
04023,4
11140,12
01434,23
09448,12
07991,11
12331,13
10964,31
01754,38
01412,18
02717,23
12475,40
04624,8
04006,31
12191,36
01169,20
12411,9
07229,18
10066,3
01533,14
06795,4
04294,15
04713,13
03976,38
03188,36
09505,1
12364,3
02614,16
04689,11
10455,2
10627,11
07083,4
12131,35
00287,30
03719,28
10465,13
01891,10
05405,21
12509,12
04029,16
03591,7
10902,3
05107,38
01880,5
11167,36
03159,5
01795,12
00946,13
11392,25
03792,11
08859,24
03269,9
02691,10
04519,7
10779,21
06247,1
08877,14
08399,13
06322,12
07030,25
03215,4
05330,2
10591,31
05212,25
08461,1
03599,38
09583,15
06639,0
06719,14
09809,38
05740,5
05314,35
05293,20
08967,2
00530,13
01357,12
06809,9
04762,20
03568,13
01093,18
03363,29
08478,7
02916,1
02014,22
09904,4
04188,14
04697,27
08441,7
01225,26
07750,3
08777,38
09987,24
04703,7
10978,38
04572,9
07600,3
09249,31
07595,38
05041,5
00975,8
06828,5
06456,26
07143,33
05469,8
06862,39
02338,8
06637,13
12075,18
03566,5
05824,30
01988,8
10294,18
02379,12
10567,8
06147,25
06238,25
05867,13
10959,10
03864,39
06575,2
06055,35
02903,2
09342,17
08064,17
01914,34
01878,7
01730,2
07628,33
04214,17
00032,34
01398,10
04981,35
00249,38
10807,3
00074,5
03780,25
03513,38
03920,12
11727,33
02730,4
09508,1
09646,42
08391,13
00876,7
03588,25
01541,29
02683,13
07080,26
07682,13
07994,3
11404,31
05871,18
09473,23
02976,2
02923,10
10970,12
06961,11
03197,2
01500,2
07963,38
11750,5
00989,39
10654,16
09614,1
07891,12
05340,25
00101,10
12325,5
06369,25
05055,38
11794,1
03737,22
07338,3
05182,12
11669,2
12549,5
03320,25
12121,15
06553,5
07925,37
01181,17
03593,41
06270,35
02561,4
01206,40
07289,35
04944,25
10700,36
04152,9
12437,29
08954,1
02582,34
09760,4
09316,14
10638,13
10708,4
10647,3
11005,4
08780,2
08314,12
02918,23
07040,3
10117,38
08370,11
11518,37
04323,8
06510,11
05722,35
09022,3
03714,19
08968,6
11908,25
06339,38
05406,34
04726,0
06491,34
12188,25
11695,18
07426,8
06697,25
03940,11
02751,24
06262,4
02093,11
12385,11
08357,33
04576,4
10640,26
06039,1
11561,14
11385,9
07823,25
02831,35
05673,8
07578,22
10589,10
07436,8
05368,1
04992,2
09511,38
01956,4
07530,1
08495,10
09145,14
08994,14
05140,13
08119,17
00510,8
08515,7
08501,10
02560,2
09454,7
02236,6
02539,25
08541,18
04639,30
00082,25
07645,25
09995,1
06023,4
06796,14
00760,3
11071,9
11625,26
02682,30
12190,17
11812,0
05053,2
00594,11
10197,13
01162,13
04927,10
07301,3
09353,11
01767,2
04249,5
05769,33
01702,32
09250,13
09597,38
03185,12
06568,25
12111,21
02632,1
07256,36
10108,18
02103,2
01034,10
03701,21
06687,20
07415,2
02847,27
10230,1
06868,31
02095,37
11229,20
09875,9
04219,12
07897,25
06231,8
11703,13
11412,10
06459,14
00107,25
10821,17
05077,28
01790,40
06806,38
11388,1
08083,38
00735,38
01487,32
01898,21
07405,13
05120,10
10841,1
04372,18
10171,11
12522,18
07606,38
05026,18
08372,33
02357,11
05828,11
03514,12
03187,31
07638,12
00183,25
05509,23
01950,15
08696,15
06670,4
07324,12
05471,11
08992,9
02488,13
07330,8
05465,34
10725,2
08902,36
01582,30
00289,13
09104,8
05911,10
11409,25
12567,23
12575,2
01951,25
12561,7
01731,33
12420,23
05156,28
00397,38
10161,8
10776,35
07118,31
06142,38
02935,2
01697,30
06733,2
07727,1
11313,38
00061,10
10209,1
11983,2
10528,20
11597,1
01198,8
07217,32
04961,25
03673,1
09795,38
11823,13
01974,34
03572,38
05574,18
01240,12
10577,31
00982,1
09982,4
03777,11
02911,12
02392,11
06873,5
10338,4
11990,11
01964,38
01688,1
02296,13
10189,9
10362,17
05215,1
04210,14
08595,38
01952,5
00307,1
07150,12
08963,2
03681,25
06061,7
02289,13
04733,12
07573,10
02393,17
01750,26
12532,13
00551,5
09515,4
05168,10
09830,31
11955,4
12442,3
02936,18
04079,18
03552,19
07355,35
03725,11
04488,8
00644,2
00997,38
04847,9
01760,20
00853,29
04527,13
09111,11
02066,11
01970,9
03971,34
01849,13
07302,11
07554,12
12224,20
09935,17
10704,2
07468,3
06252,38
08320,34
10604,25
11961,1
03186,13
04687,6
00466,7
06731,26
05627,3
07943,38
03996,10
10247,7
07811,30
05391,2
08068,25
03786,25
00269,18
06631,1
00446,31
02412,38
02835,1
09871,38
11859,9
11772,1
11646,38
10969,12
04346,9
06968,18
07989,35
05802,30
05817,31
07759,13
07484,9
03007,33
02705,1
00448,38
11300,10
06727,2
07035,18
09284,2
00071,25
04069,30
04234,1
01133,4
02801,12
02927,9
10789,38
04709,40
05689,2
03564,27
07251,15
07261,31
11481,32
03963,8
04119,4
06878,21
11303,11
10756,17
07088,25
00778,0
03708,14
07192,17
06815,1
03930,8
02268,13
01811,4
07322,1
03126,38
06956,38
07209,10
00425,13
09035,4
03993,39
10158,4
01735,12
10434,9
05929,3
05614,25
11346,3
01706,18
06194,9
00387,12
07738,1
00388,17
06588,5
03142,28
11989,10
04430,10
06947,12
03458,5
03892,10
04747,12
03669,9
05409,38
04260,11
12317,24
00147,41
12021,15
10748,14
06953,13
06882,9
02763,16
04474,12
11108,4
08804,12
01762,17
02354,10
12125,16
03445,1
04667,40
06296,28
01115,33
00007,12
12240,35
03679,17
06403,3
05480,10
12629,10
09610,13
09715,16
07944,7
09850,25
12108,1
09582,3
11269,7
08296,11
05224,2
11612,17
10286,9
04953,30
00508,1
00507,42
08546,10
11826,9
10287,10
12082,10
04392,4
05362,3
03129,38
02528,25
00632,25
04975,35
04435,5
08132,8
11591,10
02598,17
00772,13
00600,2
11713,8
06152,1
03109,39
10726,3
01004,10
06557,8
11432,16
01740,13
03526,10
05003,1
05006,1
09954,38
09621,26
10127,4
05176,26
06630,18
11558,12
08974,30
06156,18
00697,8
06232,13
10622,17
07010,19
10559,31
10629,3
08752,9
07560,9
03455,5
03447,4
09579,18
02869,1
08416,12
03939,9
08865,36
10870,35
11709,30
09012,11
02441,1
00452,2
00333,25
07842,5
01871,33
04710,38
05177,8
06979,14
00413,26
10249,2
07185,29
09777,9
07618,31
07311,38
04223,2
01947,18
04690,12
05717,2
06351,13
04174,13
01799,9
04635,20
12366,1
07157,5
09981,35
07545,1
08198,3
11395,25
02550,1
08466,9
08343,25
02032,38
02562,35
00518,8
00597,29
07284,25
08667,17
10584,30
03036,5
08037,38
05017,17
08630,15
08825,13
11757,31
04672,18
05230,9
04879,27
09201,32
03130,9
00433,34
01615,2
11332,11
00499,40
06632,24
10714,18
03665,26
11245,2
03983,25
07698,8
08788,7
02671,9
01456,38
08035,9
07078,10
10329,8
11849,5
00236,12
12094,2
11086,37
05703,29
00990,0
07384,13
03925,4
03492,18
10244,7
07099,11
11026,35
00028,9
02744,5
01105,5
00486,12
07515,13
07423,3
09408,29
04439,10
02237,14
11318,25
11458,38
04421,31
07901,4
11888,25
11807,4
07018,9
04931,11
05543,14
09447,6
08868,12
09290,8
06028,26
10216,4
05029,3
01744,10
06614,5
09003,14
10468,8
02297,2
10446,4
04540,2
01042,12
01114,12
10873,9
02979,25
12078,38
09825,11
00037,12
04075,1
08030,35
11898,12
11391,21
01839,35
10544,17
11248,38
10837,39
00526,3
04949,13
07119,3
12526,3
06320,2
12344,10
09634,1
01232,4
04784,2
08677,26
08032,7
08953,34
05394,16
07053,42
01793,8
06501,34
10310,4
09134,13
07014,35
05228,26
06966,23
01113,10
10586,31
02845,8
01400,33
06097,2
08309,18
06544,41
11878,10
00679,8
03141,40
04316,42
12563,30
06476,23
09289,28
10677,1
11537,1
03311,15
08778,1
01088,5
03781,18
09468,10
00723,30
01626,38
04601,4
09431,10
08800,8
04033,5
02323,2
06432,26
02986,25
06176,35
05258,13
09139,3
09052,2
05247,5
04699,26
00313,38
02666,13
01510,5
11746,30
00944,38
07904,26
11290,7
08713,12
07319,3
12157,10
12336,39
04615,33
00706,12
02742,1
09961,31
00701,4
08787,2
00495,5
05331,25
10034,25
04852,2
02266,2
04506,2
11927,17
10798,3
07086,5
00755,42
02245,35
02508,9
02472,2
02212,35
06867,12
06278,25
03177,26
10325,26
06214,4
12487,5
10668,14
02578,22
01158,9
00469,7
08006,20
07635,2
01311,8
01326,42
09352,3
08930,31
06750,4
05869,12
09559,8
05360,4
12119,12
05576,4
03690,24
08729,33
05378,13
04317,11
07933,10
06273,8
12045,9
08420,5
06140,25
04107,10
03852,9
01509,17
05805,37
00565,23
00592,16
04773,13
01670,17
01655,13
10404,7
09997,28
09305,11
08059,29
06648,38
05030,13
07493,1
10570,11
07128,16
02510,8
08864,11
02405,1
00217,5
04321,3
01060,5
08425,13
04424,12
11365,9
10675,25
02363,31
07424,22
00342,9
02662,13
04202,13
06363,5
10061,16
05337,25
05950,29
03742,25
07961,14
12099,38
01012,2
12341,37
02437,7
00534,12
04297,11
11613,1
03334,3
10035,2
00275,18
00682,35
09818,25
04485,13
11024,14
05704,1
07836,35
06591,10
11509,38
06665,34
01611,23
05912,5
06499,4
03247,1
03910,38
05713,12
09092,35
00631,35
08243,7
12070,2
04030,6
08979,23
05750,4
12205,5
00947,1
10516,7
07976,9
03317,17
03500,2
09839,14
11144,11
04433,8
06932,28
10507,21
07717,11
12356,12
04595,2
11499,12
01082,13
12607,1
06302,35
12161,26
08861,39
08786,13
10259,4
09175,5
11995,16
01580,6
00106,35
10322,7
04552,2
04172,12
09892,33
08960,42
02549,12
11038,5
04943,14
04622,4
07474,16
10935,4
04763,10
02336,5
04209,12
03992,9
03639,38
05037,13
07799,8
02694,1
06489,15
05440,12
11491,9
10501,4
09528,27
08400,25
06377,13
04058,25
08086,9
08511,13
04979,38
01911,25
04914,23
06167,18
12000,2
06958,39
08976,4
09420,1
12064,35
10173,25
08756,2
10888,35
11905,38
06923,7
05569,8
05007,2
00220,2
00200,17
02934,13
00894,35
08771,13
06570,26
08574,27
02343,1
01156,4
01461,3
06443,9
04144,35
02610,27
06963,8
02381,11
02972,29
11700,10
04621,38
02233,10
12246,5
03926,20
09550,29
00699,2
00898,33
01709,30
04867,11
01178,5
08888,25
01700,6
05470,22
06911,10
04388,4
00235,19
04933,39
06545,8
00807,0
00665,10
04231,13
03677,0
12057,41
07326,8
00262,18
10060,35
03290,26
00628,2
01666,16
04718,22
09143,8
01052,4
02637,5
08941,33
02187,16
03600,6
12453,5
04502,28
05909,2
00798,4
05731,3
07235,18
08401,4
02701,35
11630,8
12123,13
05001,14
07675,7
01690,7
07297,9
05373,1
11742,8
00854,24
01109,12
11381,14
05359,40
11097,38
12611,11
06623,22
09820,10
08291,13
04553,18
06680,10
11688,36
08538,13
00637,29
08981,38
09736,13
08827,17
03888,13
11697,18
10529,38
02693,4
12618,8
08239,8
12012,22
02162,9
05043,27
04652,25
09206,3
00835,11
07917,25
02854,18
04198,31
01239,14
02680,1
12627,6
10792,9
07026,17
07430,28
10694,12
02433,25
11171,25
08285,4
07860,4
03525,5
09639,4
05535,14
05518,28
02929,10
05462,4
08330,4
02944,39
11039,11
01246,28
09562,38
04683,13
03153,1
02487,40
00617,1
01477,35
03876,11
05495,38
06047,10
07298,12
12024,26
11543,12
08915,7
03174,35
09965,35
09660,2
11611,4
05520,34
01462,42
11202,3
00837,9
08656,1
09947,3
02938,4
09228,9
00936,31
04562,27
06127,28
11781,6
10597,10
05726,10
12536,25
01758,36
00327,38
11466,12
07779,18
06619,8
06708,42
09851,8
01598,2
03929,4
03008,21
04908,16
04425,28
10612,21
09570,26
01429,7
02321,3
12619,31
11748,12
10068,16
04704,1
08306,12
08661,2
04686,22
02709,25
06590,11
04412,12
09994,38
02624,13
05924,6
02060,14
10332,18
08263,1
08027,40
06019,4
07491,2
01304,33
08516,11
00612,1
12452,35
11976,22
01931,8
09690,10
00680,13
08739,35
10211,10
04124,1
12222,3
02959,4
06367,4
01019,5
08921,13
09619,11
03640,17
12534,13
02196,2
10515,4
12171,35
07117,12
10011,13
11883,26
00995,38
04037,2
06771,13
05998,12
10381,0
06839,38
10562,36
02761,10
12387,9
08036,21
05098,1
07021,4
09345,36
02626,7
02706,33
07236,38
10664,20
09241,4
00708,26
09907,35
06647,35
05095,25
09794,12
01530,13
11006,4
06464,31
08500,38
04877,38
02527,1
03928,7
03408,1
00596,4
00167,14
08697,10
04427,12
03014,18
11731,11
01605,8
06401,4
11858,33
07520,18
00658,13
05851,30
07743,12
01868,25
06846,28
09125,17
05097,2
07490,14
01860,9
03668,14
11982,1
05381,20
09920,7
07864,25
12102,2
05329,25
06373,11
10384,9
08822,8
03193,5
12615,10
09925,1
08722,30
05355,28
05770,1
08723,13
12166,10
06864,5
06573,13
02279,7
08751,31
02718,10
05545,38
08375,20
02197,11
00467,13
01529,38
12605,25
00095,32
02969,17
03638,1
09461,38
07982,1
02700,5
06950,9
03757,31
02875,17
11429,38
00439,3
06353,25
10655,25
02292,10
10740,8
06655,9
01837,4
07890,12
02639,13
00651,17
08826,30
08890,32
11836,7
03220,24
01753,18
08120,3
08755,9
04420,31
10573,21
09221,9
04487,4
11380,10
02509,5
06535,2
03882,12
02302,12
06512,29
11442,3
03072,2
03326,9
02925,13
10639,8
05179,13
03405,19
05762,12
07784,6
01075,42
02421,8
03322,15
05288,15
07417,28
08726,38
01879,25
07039,7
04040,34
08135,41
09402,28
09170,30
07188,5
10634,9
11806,8
10039,13
10994,3
06430,1
04809,17
04637,35
04616,38
06337,21
07875,13
04748,13
05737,4
10537,21
06372,5
08052,18
04812,5
07773,11
03968,40
04104,38
04876,15
08474,9
04009,8
06030,15
00268,2
00994,35
05278,5
03394,28
08724,1
05101,18
05181,38
10176,24
06280,38
06014,5
05356,4
09191,12
07610,10
03548,38
02843,5
00379,18
12138,3
11622,4
04737,14
01716,9
06434,31
01940,5
12348,5
06107,9
11399,3
07065,1
05626,5
03302,1
06991,25
02546,7
04764,16
05222,40
08437,11
04603,34
04802,7
10106,35
00002,38
05233,27
10644,4
04466,14
10536,0
09984,35
07949,42
12507,26
08464,4
05446,9
04304,38
02674,12
00451,10
00786,2
11903,9
01613,16
07177,17
11628,35
01262,9
11508,8
00312,38
10801,8
08048,8
03390,4
02629,15
05167,1
07547,4
11626,4
11900,8
04594,12
10781,22
02849,1
11739,7
12589,3
09060,15
07391,35
12474,3
04063,1
09463,11
08047,24
01734,2
08184,19
01909,8
02721,2
05906,4
11698,31
11998,8
03231,23
09142,1
10954,14
02910,15
06327,31
03900,1
06207,9
04598,5
08850,8
11217,36
03316,3
03923,2
03092,33
01214,30
09831,13
02003,11
08837,26
07825,14
00857,28
08454,9
10758,10
05105,25
07481,33
05248,40
04591,26
08241,5
02593,2
04781,4
04714,11
08572,17
10130,12
11895,23
01376,8
08767,4
11495,30
02301,1
08432,38
12550,1
07194,25
02735,13
03267,10
05426,36
10412,4
10334,2
01544,25
12370,3
00803,5
02337,38
06429,1
11185,38
04369,35
10223,30
05291,25
07607,7
08356,9
11847,33
01957,7
05918,15
11100,13
03751,34
12363,8
10660,14
10729,35
02747,1
02190,4
00146,2
03683,4
08985,5
12283,2
07108,11
06884,31
03510,4
06188,17
07414,28
00367,38
08675,13
04926,5
00963,14
09780,11
03974,12
09433,31
03813,10
07568,23
03378,40
04963,12
04626,12
07368,2
11576,5
02265,25
12210,11
01812,12
02754,38
05827,35
09566,10
00226,12
06437,31
04408,3
07728,9
12299,26
07126,17
06516,40
05304,17
10413,6
07683,7
12421,22
04328,9
08799,25
08809,9
04997,4
08367,1
05397,35
05926,5
09256,23
08504,9
03879,7
02769,17
04053,5
07843,10
10144,25
04575,8
02659,12
01325,26
04228,9
08411,4
08340,31
02670,42
02195,13
07139,1
11479,36
06813,6
06035,7
08744,4
05761,5
05571,38
09483,4
11539,5
12604,35
00662,2
12519,3
08422,27
07620,2
02204,33
06295,38
03582,38
02818,32
02829,35
02879,7
10225,14
02764,2
03266,8
11390,1
09288,22
02498,38
08001,5
05551,1
00055,35
10181,4
04780,18
11874,18
08273,7
01409,1
07409,17
01218,9
05821,12
05977,7
04656,38
10891,7
05876,4
09131,12
08088,2
03508,14
09860,2
00615,10
05122,1
00928,3
02198,12
02795,10
09577,10
06644,23
11114,42
08482,11
09721,7
06671,12
12349,37
05650,12
06454,1
09059,15
04411,7
03273,30
05412,13
12293,19
06423,5
02881,2
02425,18
06387,2
05789,3
00948,34
07841,3
01252,8
00696,5
08428,24
09863,8
07445,25
08446,11
12297,31
07097,8
09020,16
10451,2
03479,15
07581,13
07146,40
09516,1
08070,13
03481,20
12616,21
12077,31
07753,2
01144,12
04991,39
07650,16
01867,33
00278,31
01568,2
09735,38
05081,10
02065,18
08183,2
05103,5
10267,7
02422,31
02185,38
02220,8
07279,12
02019,17
08591,10
00272,34
07993,11
04171,10
11230,32
02783,7
05997,8
03818,10
02590,13
02199,4
00939,12
00825,4
01081,2
08545,5
07939,10
02225,17
04224,18
09010,5
03040,13
08418,13
01092,1
03904,28
12543,13
10099,38
07142,25
06172,10
00266,5
02914,9
09611,20
00779,33
10385,11
00162,4
02688,7
05700,8
05091,2
01250,10
03409,13
03951,17
09518,4
07655,12
06265,38
10361,4
10219,11
00181,4
05100,5
12250,23
08955,5
05000,26
07730,5
02194,5
10284,13
08312,10
01308,23
10148,3
10699,25
11426,10
02685,38
01103,20
03812,3
09765,10
07722,4
10085,34
07561,4
02939,2
04301,3
06566,4
05990,17
02201,38
09386,34
03958,22
08164,29
00768,3
00500,22
04365,38
02126,10
02569,14
02294,33
08173,11
03380,38
11786,35
07000,9
01807,16
06974,28
03713,11
04456,11
07331,26
04640,8
02407,23
12061,13
08214,9
02404,38
08045,36
10903,17
09054,4
00411,14
10506,39
10016,30
09178,10
07221,15
05591,4
09222,21
06910,7
09991,38
09530,1
04082,4
02295,2
11329,7
12187,25
08240,23
08191,5
11972,2
01213,12
01636,10
09521,4
00284,1
01384,7
07950,11
04833,30
03501,32
07225,27
11795,2
10692,18
02658,12
06396,10
00207,31
04993,3
00140,41
03055,31
06654,2
11009,38
03248,1
05652,38
00179,2
03573,10
02454,2
10526,21
11048,10
01673,7
02211,27
06117,25
06360,36
07847,25
10721,39
02867,1
06487,30
07955,37
09847,10
04915,8
05439,1
00866,3
02315,13
08491,13
07133,25
00687,25
02034,14
11814,8
09339,23
05054,14
08382,39
09708,3
03383,11
06051,26
06215,10
10948,11
11500,22
07916,1
02077,7
11077,4
04318,12
00363,39
11616,38
06649,4
01422,30
07973,23
11130,16
08105,12
01018,35
07421,8
09761,7
03507,12
12110,7
09931,8
06549,38
04072,8
10243,23
04177,4
07196,18
00991,23
08995,16
09216,24
00999,16
12198,38
01923,13
12361,7
09379,33
08891,4
03653,38
08487,6
03495,18
02622,35
04886,18
10659,30
08584,11
07909,34
07857,12
04771,3
06998,8
04829,17
03851,28
10312,15
10762,4
03276,2
05972,38
09633,9
07839,31
06865,17
02059,9
10241,9
11035,38
07590,25
07335,38
02823,12
03160,29
04789,7
07681,4
12584,11
03716,2
03872,25
11339,22
06681,9
12377,18
02595,5
02703,38
00659,10
03307,14
00635,7
05221,31
11845,9
11207,32
04389,4
12155,25
01148,5
06120,2
08559,2
10558,12
11001,8
11595,28
12208,4
10124,11
11304,1
02684,33
06021,10
11355,10
06583,7
04983,12
00151,24
10014,10
06634,13
10454,5
08945,4
08580,13
00607,38
00620,30
03365,16
05692,12
02811,1
12004,2
12606,38
01051,18
01450,35
12553,7
02249,7
04515,40
03611,4
00993,38
07323,5
07387,35
03686,31
10005,13
09129,10
10535,25
10632,17
12362,11
08177,13
10115,4
08275,11
03605,37
08424,37
02619,10
11839,1
08990,38
02664,25
08847,10
04160,11
00754,22
10344,33
00815,1
11350,36
12115,1
01372,2
01189,12
08934,2
08186,38
08459,2
09977,18
06843,17
00449,8
05600,28
08414,4
10146,15
07983,38
12470,29
05142,14
11413,4
03945,12
11811,1
08583,7
04494,34
10467,4
03762,11
08652,1
06225,13
07789,17
07350,15
03204,13
06941,25
01368,40
11533,4
06902,1
08167,25
07081,30
06182,4
07122,41
09296,25
01980,10
00170,13
02105,6
00345,38
00618,10
08547,13
11056,5
05839,23
03998,4
01028,12
03068,10
06550,18
00350,17
07276,10
02339,16
03100,35
01410,15
05376,12
04308,11
05785,5
10021,38
06025,32
11569,5
06797,1
09656,3
05069,25
07553,11
05045,17
01545,38
07555,12
08680,13
11801,11
01343,12
11547,37
08811,8
07498,37
04638,25
09806,5
01100,35
05577,18
08874,25
09348,1
06511,18
02863,23
01642,35
11906,14
07015,38
04208,31
01628,21
12236,31
09628,18
12249,18
02773,10
02880,39
08676,5
06122,26
10596,25
04362,38
02370,21
00673,35
12408,6
08567,8
04518,10
07852,2
08803,5
01268,2
08628,14
05338,31
00250,20
03180,8
02031,7
08957,31
02008,4
07469,12
01002,12
03616,37
06754,12
07818,8
08031,40
11448,38
06461,4
09787,13
06155,25
12231,35
04623,12
08947,5
09802,14
08707,5
07914,4
06851,35
03497,9
04085,7
08503,10
05781,18
04279,17
04783,25
09766,31
06370,35
00935,11
06253,4
07745,18
10990,15
09110,7
03439,1
12116,2
07564,4
07692,25
09080,4
04067,2
10810,35
04940,9
07859,38
09155,22
05874,4
07744,5
05204,12
01175,39
10816,5
02157,27
07995,23
12072,17
03083,2
04504,0
01245,28
10386,11
08171,15
06579,11
07888,14
11870,18
01050,4
12413,3
00828,38
12418,7
09751,34
10120,8
02731,25
09669,25
07712,0
09428,34
02514,2
05779,30
02955,1
06357,1
11443,5
08347,35
08507,38
03265,16
09612,13
11986,18
01282,14
04110,14
10957,36
02814,39
01841,33
03387,30
10041,9
00290,1
07149,35
01801,22
10033,8
09252,5
04539,1
11659,5
10738,2
04101,12
09542,24
11475,10
07061,7
08839,5
06450,7
09912,13
07913,12
00115,3
02136,13
03793,12
06007,29
02226,4
09591,6
01965,12
03545,13
00759,23
12328,3
02602,35
09754,13
08734,16
06095,5
05729,5
12465,8
02850,25
04798,38
00295,1
00111,14
09750,13
03810,1
09709,38
04681,10
05219,12
06333,0
03115,12
12029,4
07809,31
04446,5
09893,10
09556,35
05415,12
05941,35
09087,10
06995,35
03283,12
08212,5
11301,10
01810,12
04725,26
00688,17
05803,4
04658,35
06907,5
12271,8
00390,4
11053,2
02800,4
06660,12
03794,9
00554,38
